,plate_id,Fibroblast_id,cell_culture,well,time,Interval,OCR,cell_n,Treat,Sample_Name,type,time_real
1,plate_2,5400,5400_plate_2,B2,1,Int1,68.84,20502.81465,Initial,5400_plate_2_B2,IRF,1.31
2,plate_2,5400,5400_plate_2,B2,2,Int1,64.78,20502.81465,Initial,5400_plate_2_B2,IRF,7.82
3,plate_2,5400,5400_plate_2,B2,3,Int1,64.43,20502.81465,Initial,5400_plate_2_B2,IRF,14.29
4,plate_2,5400,5400_plate_2,B2,4,Int2,62.45,20502.81465,OLIGOMYCIN,5400_plate_2_B2,IRF,20.84
5,plate_2,5400,5400_plate_2,B2,5,Int2,61.31,20502.81465,OLIGOMYCIN,5400_plate_2_B2,IRF,27.31
6,plate_2,5400,5400_plate_2,B2,6,Int2,61.82,20502.81465,OLIGOMYCIN,5400_plate_2_B2,IRF,33.78
7,plate_2,5400,5400_plate_2,B2,7,Int3,88.33,20502.81465,FCCP,5400_plate_2_B2,IRF,40.32
8,plate_2,5400,5400_plate_2,B2,8,Int3,95.73,20502.81465,FCCP,5400_plate_2_B2,IRF,46.81
9,plate_2,5400,5400_plate_2,B2,9,Int3,98.53,20502.81465,FCCP,5400_plate_2_B2,IRF,53.3
10,plate_2,5400,5400_plate_2,B2,10,Int4,23.24,20502.81465,ROTENONE,5400_plate_2_B2,IRF,59.87
11,plate_2,5400,5400_plate_2,B2,11,Int4,18.16,20502.81465,ROTENONE,5400_plate_2_B2,IRF,66.34
12,plate_2,5400,5400_plate_2,B2,12,Int4,20.33,20502.81465,ROTENONE,5400_plate_2_B2,IRF,72.8
13,plate_2,MNGIE,MNGIE_plate_2,B5,1,Int1,66.57,32084.59065,Initial,MNGIE_plate_2_B5,IRF,1.31
14,plate_2,MNGIE,MNGIE_plate_2,B5,2,Int1,63.78,32084.59065,Initial,MNGIE_plate_2_B5,IRF,7.82
15,plate_2,MNGIE,MNGIE_plate_2,B5,3,Int1,63.04,32084.59065,Initial,MNGIE_plate_2_B5,IRF,14.29
16,plate_2,MNGIE,MNGIE_plate_2,B5,4,Int2,44.32,32084.59065,OLIGOMYCIN,MNGIE_plate_2_B5,IRF,20.84
17,plate_2,MNGIE,MNGIE_plate_2,B5,5,Int2,44.2,32084.59065,OLIGOMYCIN,MNGIE_plate_2_B5,IRF,27.31
18,plate_2,MNGIE,MNGIE_plate_2,B5,6,Int2,43.03,32084.59065,OLIGOMYCIN,MNGIE_plate_2_B5,IRF,33.78
19,plate_2,MNGIE,MNGIE_plate_2,B5,7,Int3,68.62,32084.59065,FCCP,MNGIE_plate_2_B5,IRF,40.32
20,plate_2,MNGIE,MNGIE_plate_2,B5,8,Int3,63.07,32084.59065,FCCP,MNGIE_plate_2_B5,IRF,46.81
21,plate_2,MNGIE,MNGIE_plate_2,B5,9,Int3,63.03,32084.59065,FCCP,MNGIE_plate_2_B5,IRF,53.3
22,plate_2,MNGIE,MNGIE_plate_2,B5,10,Int4,26.57,32084.59065,ROTENONE,MNGIE_plate_2_B5,IRF,59.87
23,plate_2,MNGIE,MNGIE_plate_2,B5,11,Int4,26.45,32084.59065,ROTENONE,MNGIE_plate_2_B5,IRF,66.34
24,plate_2,MNGIE,MNGIE_plate_2,B5,12,Int4,26.54,32084.59065,ROTENONE,MNGIE_plate_2_B5,IRF,72.8
25,plate_2,498,498_plate_2,B6,1,Int1,144.75,35194.51199,Initial,498_plate_2_B6,IRF,1.31
26,plate_2,498,498_plate_2,B6,2,Int1,138.56,35194.51199,Initial,498_plate_2_B6,IRF,7.82
27,plate_2,498,498_plate_2,B6,3,Int1,136.46,35194.51199,Initial,498_plate_2_B6,IRF,14.29
28,plate_2,498,498_plate_2,B6,4,Int2,135.6,35194.51199,OLIGOMYCIN,498_plate_2_B6,IRF,20.84
29,plate_2,498,498_plate_2,B6,5,Int2,134.14,35194.51199,OLIGOMYCIN,498_plate_2_B6,IRF,27.31
30,plate_2,498,498_plate_2,B6,6,Int2,133.52,35194.51199,OLIGOMYCIN,498_plate_2_B6,IRF,33.78
31,plate_2,498,498_plate_2,B6,7,Int3,162.18,35194.51199,FCCP,498_plate_2_B6,IRF,40.32
32,plate_2,498,498_plate_2,B6,8,Int3,172.87,35194.51199,FCCP,498_plate_2_B6,IRF,46.81
33,plate_2,498,498_plate_2,B6,9,Int3,170.52,35194.51199,FCCP,498_plate_2_B6,IRF,53.3
34,plate_2,498,498_plate_2,B6,10,Int4,55.44,35194.51199,ROTENONE,498_plate_2_B6,IRF,59.87
35,plate_2,498,498_plate_2,B6,11,Int4,55.72,35194.51199,ROTENONE,498_plate_2_B6,IRF,66.34
36,plate_2,498,498_plate_2,B6,12,Int4,55.01,35194.51199,ROTENONE,498_plate_2_B6,IRF,72.8
37,plate_2,1235,1235_plate_2,B7,1,Int1,71.96,25543.03199,Initial,1235_plate_2_B7,IRF,1.31
38,plate_2,1235,1235_plate_2,B7,2,Int1,68.76,25543.03199,Initial,1235_plate_2_B7,IRF,7.82
39,plate_2,1235,1235_plate_2,B7,3,Int1,67.25,25543.03199,Initial,1235_plate_2_B7,IRF,14.29
40,plate_2,1235,1235_plate_2,B7,4,Int2,34.3,25543.03199,OLIGOMYCIN,1235_plate_2_B7,IRF,20.84
41,plate_2,1235,1235_plate_2,B7,5,Int2,33.99,25543.03199,OLIGOMYCIN,1235_plate_2_B7,IRF,27.31
42,plate_2,1235,1235_plate_2,B7,6,Int2,32.15,25543.03199,OLIGOMYCIN,1235_plate_2_B7,IRF,33.78
43,plate_2,1235,1235_plate_2,B7,7,Int3,82.31,25543.03199,FCCP,1235_plate_2_B7,IRF,40.32
44,plate_2,1235,1235_plate_2,B7,8,Int3,88.12,25543.03199,FCCP,1235_plate_2_B7,IRF,46.81
45,plate_2,1235,1235_plate_2,B7,9,Int3,97.69,25543.03199,FCCP,1235_plate_2_B7,IRF,53.3
46,plate_2,1235,1235_plate_2,B7,10,Int4,21.1,25543.03199,ROTENONE,1235_plate_2_B7,IRF,59.87
47,plate_2,1235,1235_plate_2,B7,11,Int4,20.83,25543.03199,ROTENONE,1235_plate_2_B7,IRF,66.34
48,plate_2,1235,1235_plate_2,B7,12,Int4,19.68,25543.03199,ROTENONE,1235_plate_2_B7,IRF,72.8
49,plate_2,498_galactose,498_galactose_plate_2,B8,1,Int1,162.14,37151.61765,Initial,498_galactose_plate_2_B8,IRF,1.31
50,plate_2,498_galactose,498_galactose_plate_2,B8,2,Int1,154.77,37151.61765,Initial,498_galactose_plate_2_B8,IRF,7.82
51,plate_2,498_galactose,498_galactose_plate_2,B8,3,Int1,153.67,37151.61765,Initial,498_galactose_plate_2_B8,IRF,14.29
52,plate_2,498_galactose,498_galactose_plate_2,B8,4,Int2,93.97,37151.61765,OLIGOMYCIN,498_galactose_plate_2_B8,IRF,20.84
53,plate_2,498_galactose,498_galactose_plate_2,B8,5,Int2,92.72,37151.61765,OLIGOMYCIN,498_galactose_plate_2_B8,IRF,27.31
54,plate_2,498_galactose,498_galactose_plate_2,B8,6,Int2,91.78,37151.61765,OLIGOMYCIN,498_galactose_plate_2_B8,IRF,33.78
55,plate_2,498_galactose,498_galactose_plate_2,B8,7,Int3,159.36,37151.61765,FCCP,498_galactose_plate_2_B8,IRF,40.32
56,plate_2,498_galactose,498_galactose_plate_2,B8,8,Int3,161.74,37151.61765,FCCP,498_galactose_plate_2_B8,IRF,46.81
57,plate_2,498_galactose,498_galactose_plate_2,B8,9,Int3,168.94,37151.61765,FCCP,498_galactose_plate_2_B8,IRF,53.3
58,plate_2,498_galactose,498_galactose_plate_2,B8,10,Int4,59.9,37151.61765,ROTENONE,498_galactose_plate_2_B8,IRF,59.87
59,plate_2,498_galactose,498_galactose_plate_2,B8,11,Int4,61.27,37151.61765,ROTENONE,498_galactose_plate_2_B8,IRF,66.34
60,plate_2,498_galactose,498_galactose_plate_2,B8,12,Int4,60.38,37151.61765,ROTENONE,498_galactose_plate_2_B8,IRF,72.8
61,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,1,Int1,78.73,37795.04965,Initial,498_mitoQ_plate_2_B9,IRF,1.31
62,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,2,Int1,75.21,37795.04965,Initial,498_mitoQ_plate_2_B9,IRF,7.82
63,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,3,Int1,74.34,37795.04965,Initial,498_mitoQ_plate_2_B9,IRF,14.29
64,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,4,Int2,58.88,37795.04965,OLIGOMYCIN,498_mitoQ_plate_2_B9,IRF,20.84
65,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,5,Int2,58.74,37795.04965,OLIGOMYCIN,498_mitoQ_plate_2_B9,IRF,27.31
66,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,6,Int2,57.74,37795.04965,OLIGOMYCIN,498_mitoQ_plate_2_B9,IRF,33.78
67,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,7,Int3,70.27,37795.04965,FCCP,498_mitoQ_plate_2_B9,IRF,40.32
68,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,8,Int3,68.62,37795.04965,FCCP,498_mitoQ_plate_2_B9,IRF,46.81
69,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,9,Int3,65.47,37795.04965,FCCP,498_mitoQ_plate_2_B9,IRF,53.3
70,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,10,Int4,32.25,37795.04965,ROTENONE,498_mitoQ_plate_2_B9,IRF,59.87
71,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,11,Int4,32.35,37795.04965,ROTENONE,498_mitoQ_plate_2_B9,IRF,66.34
72,plate_2,498_mitoQ,498_mitoQ_plate_2,B9,12,Int4,31.51,37795.04965,ROTENONE,498_mitoQ_plate_2_B9,IRF,72.8
73,plate_2,38,38_plate_2,B10,1,Int1,76.71,25248.12565,Initial,38_plate_2_B10,IRF,1.31
74,plate_2,38,38_plate_2,B10,2,Int1,73.79,25248.12565,Initial,38_plate_2_B10,IRF,7.82
75,plate_2,38,38_plate_2,B10,3,Int1,72.82,25248.12565,Initial,38_plate_2_B10,IRF,14.29
76,plate_2,38,38_plate_2,B10,4,Int2,72.82,25248.12565,OLIGOMYCIN,38_plate_2_B10,IRF,20.84
77,plate_2,38,38_plate_2,B10,5,Int2,72.15,25248.12565,OLIGOMYCIN,38_plate_2_B10,IRF,27.31
78,plate_2,38,38_plate_2,B10,6,Int2,72.52,25248.12565,OLIGOMYCIN,38_plate_2_B10,IRF,33.78
79,plate_2,38,38_plate_2,B10,7,Int3,95.3,25248.12565,FCCP,38_plate_2_B10,IRF,40.32
80,plate_2,38,38_plate_2,B10,8,Int3,92.47,25248.12565,FCCP,38_plate_2_B10,IRF,46.81
81,plate_2,38,38_plate_2,B10,9,Int3,90.12,25248.12565,FCCP,38_plate_2_B10,IRF,53.3
82,plate_2,38,38_plate_2,B10,10,Int4,22.92,25248.12565,ROTENONE,38_plate_2_B10,IRF,59.87
83,plate_2,38,38_plate_2,B10,11,Int4,23.03,25248.12565,ROTENONE,38_plate_2_B10,IRF,66.34
84,plate_2,38,38_plate_2,B10,12,Int4,23.03,25248.12565,ROTENONE,38_plate_2_B10,IRF,72.8
85,plate_2,1244,1244_plate_2,B11,1,Int1,73.96,22540.34932,Initial,1244_plate_2_B11,IRF,1.31
86,plate_2,1244,1244_plate_2,B11,2,Int1,69.91,22540.34932,Initial,1244_plate_2_B11,IRF,7.82
87,plate_2,1244,1244_plate_2,B11,3,Int1,68.77,22540.34932,Initial,1244_plate_2_B11,IRF,14.29
88,plate_2,1244,1244_plate_2,B11,4,Int2,67.39,22540.34932,OLIGOMYCIN,1244_plate_2_B11,IRF,20.84
89,plate_2,1244,1244_plate_2,B11,5,Int2,67.41,22540.34932,OLIGOMYCIN,1244_plate_2_B11,IRF,27.31
90,plate_2,1244,1244_plate_2,B11,6,Int2,67.37,22540.34932,OLIGOMYCIN,1244_plate_2_B11,IRF,33.78
91,plate_2,1244,1244_plate_2,B11,7,Int3,85.66,22540.34932,FCCP,1244_plate_2_B11,IRF,40.32
92,plate_2,1244,1244_plate_2,B11,8,Int3,80.18,22540.34932,FCCP,1244_plate_2_B11,IRF,46.81
93,plate_2,1244,1244_plate_2,B11,9,Int3,77.64,22540.34932,FCCP,1244_plate_2_B11,IRF,53.3
94,plate_2,1244,1244_plate_2,B11,10,Int4,21.16,22540.34932,ROTENONE,1244_plate_2_B11,IRF,59.87
95,plate_2,1244,1244_plate_2,B11,11,Int4,22.05,22540.34932,ROTENONE,1244_plate_2_B11,IRF,66.34
96,plate_2,1244,1244_plate_2,B11,12,Int4,21.97,22540.34932,ROTENONE,1244_plate_2_B11,IRF,72.8
97,plate_2,5400,5400_plate_2,C2,1,Int1,72.68,27452.10367,Initial,5400_plate_2_C2,HC,1.31
98,plate_2,5400,5400_plate_2,C2,2,Int1,69.22,27452.10367,Initial,5400_plate_2_C2,HC,7.82
99,plate_2,5400,5400_plate_2,C2,3,Int1,68.96,27452.10367,Initial,5400_plate_2_C2,HC,14.29
100,plate_2,5400,5400_plate_2,C2,4,Int2,33.97,27452.10367,OLIGOMYCIN,5400_plate_2_C2,HC,20.84
101,plate_2,5400,5400_plate_2,C2,5,Int2,32.72,27452.10367,OLIGOMYCIN,5400_plate_2_C2,HC,27.31
102,plate_2,5400,5400_plate_2,C2,6,Int2,32.11,27452.10367,OLIGOMYCIN,5400_plate_2_C2,HC,33.78
103,plate_2,5400,5400_plate_2,C2,7,Int3,66.47,27452.10367,FCCP,5400_plate_2_C2,HC,40.32
104,plate_2,5400,5400_plate_2,C2,8,Int3,77.55,27452.10367,FCCP,5400_plate_2_C2,HC,46.81
105,plate_2,5400,5400_plate_2,C2,9,Int3,86.38,27452.10367,FCCP,5400_plate_2_C2,HC,53.3
106,plate_2,5400,5400_plate_2,C2,10,Int4,23.69,27452.10367,ROTENONE,5400_plate_2_C2,HC,59.87
107,plate_2,5400,5400_plate_2,C2,11,Int4,23.88,27452.10367,ROTENONE,5400_plate_2_C2,HC,66.34
108,plate_2,5400,5400_plate_2,C2,12,Int4,23.27,27452.10367,ROTENONE,5400_plate_2_C2,HC,72.8
109,plate_2,AV,AV_plate_2,C4,1,Int1,116.68,41982.943,Initial,AV_plate_2_C4,HC,1.31
110,plate_2,AV,AV_plate_2,C4,2,Int1,110.97,41982.943,Initial,AV_plate_2_C4,HC,7.82
111,plate_2,AV,AV_plate_2,C4,3,Int1,108.69,41982.943,Initial,AV_plate_2_C4,HC,14.29
112,plate_2,AV,AV_plate_2,C4,4,Int2,63.54,41982.943,OLIGOMYCIN,AV_plate_2_C4,HC,20.84
113,plate_2,AV,AV_plate_2,C4,5,Int2,62.79,41982.943,OLIGOMYCIN,AV_plate_2_C4,HC,27.31
114,plate_2,AV,AV_plate_2,C4,6,Int2,62.29,41982.943,OLIGOMYCIN,AV_plate_2_C4,HC,33.78
115,plate_2,AV,AV_plate_2,C4,7,Int3,104.32,41982.943,FCCP,AV_plate_2_C4,HC,40.32
116,plate_2,AV,AV_plate_2,C4,8,Int3,106.79,41982.943,FCCP,AV_plate_2_C4,HC,46.81
117,plate_2,AV,AV_plate_2,C4,9,Int3,113.17,41982.943,FCCP,AV_plate_2_C4,HC,53.3
118,plate_2,AV,AV_plate_2,C4,10,Int4,41.38,41982.943,ROTENONE,AV_plate_2_C4,HC,59.87
119,plate_2,AV,AV_plate_2,C4,11,Int4,40.41,41982.943,ROTENONE,AV_plate_2_C4,HC,66.34
120,plate_2,AV,AV_plate_2,C4,12,Int4,39.02,41982.943,ROTENONE,AV_plate_2_C4,HC,72.8
121,plate_2,MNGIE,MNGIE_plate_2,C5,1,Int1,67.29,36567.39033,Initial,MNGIE_plate_2_C5,HC,1.31
122,plate_2,MNGIE,MNGIE_plate_2,C5,2,Int1,65.69,36567.39033,Initial,MNGIE_plate_2_C5,HC,7.82
123,plate_2,MNGIE,MNGIE_plate_2,C5,3,Int1,63.64,36567.39033,Initial,MNGIE_plate_2_C5,HC,14.29
124,plate_2,MNGIE,MNGIE_plate_2,C5,4,Int2,47.79,36567.39033,OLIGOMYCIN,MNGIE_plate_2_C5,HC,20.84
125,plate_2,MNGIE,MNGIE_plate_2,C5,5,Int2,47.49,36567.39033,OLIGOMYCIN,MNGIE_plate_2_C5,HC,27.31
126,plate_2,MNGIE,MNGIE_plate_2,C5,6,Int2,46.27,36567.39033,OLIGOMYCIN,MNGIE_plate_2_C5,HC,33.78
127,plate_2,MNGIE,MNGIE_plate_2,C5,7,Int3,65.71,36567.39033,FCCP,MNGIE_plate_2_C5,HC,40.32
128,plate_2,MNGIE,MNGIE_plate_2,C5,8,Int3,66.14,36567.39033,FCCP,MNGIE_plate_2_C5,HC,46.81
129,plate_2,MNGIE,MNGIE_plate_2,C5,9,Int3,65.99,36567.39033,FCCP,MNGIE_plate_2_C5,HC,53.3
130,plate_2,MNGIE,MNGIE_plate_2,C5,10,Int4,29.71,36567.39033,ROTENONE,MNGIE_plate_2_C5,HC,59.87
131,plate_2,MNGIE,MNGIE_plate_2,C5,11,Int4,29.32,36567.39033,ROTENONE,MNGIE_plate_2_C5,HC,66.34
132,plate_2,MNGIE,MNGIE_plate_2,C5,12,Int4,29.1,36567.39033,ROTENONE,MNGIE_plate_2_C5,HC,72.8
133,plate_2,498,498_plate_2,C6,1,Int1,140.1,35655.86167,Initial,498_plate_2_C6,HC,1.31
134,plate_2,498,498_plate_2,C6,2,Int1,133.52,35655.86167,Initial,498_plate_2_C6,HC,7.82
135,plate_2,498,498_plate_2,C6,3,Int1,131.66,35655.86167,Initial,498_plate_2_C6,HC,14.29
136,plate_2,498,498_plate_2,C6,4,Int2,130.62,35655.86167,OLIGOMYCIN,498_plate_2_C6,HC,20.84
137,plate_2,498,498_plate_2,C6,5,Int2,129.67,35655.86167,OLIGOMYCIN,498_plate_2_C6,HC,27.31
138,plate_2,498,498_plate_2,C6,6,Int2,129.65,35655.86167,OLIGOMYCIN,498_plate_2_C6,HC,33.78
139,plate_2,498,498_plate_2,C6,7,Int3,169.92,35655.86167,FCCP,498_plate_2_C6,HC,40.32
140,plate_2,498,498_plate_2,C6,8,Int3,171.29,35655.86167,FCCP,498_plate_2_C6,HC,46.81
141,plate_2,498,498_plate_2,C6,9,Int3,171.22,35655.86167,FCCP,498_plate_2_C6,HC,53.3
142,plate_2,498,498_plate_2,C6,10,Int4,52.03,35655.86167,ROTENONE,498_plate_2_C6,HC,59.87
143,plate_2,498,498_plate_2,C6,11,Int4,53.72,35655.86167,ROTENONE,498_plate_2_C6,HC,66.34
144,plate_2,498,498_plate_2,C6,12,Int4,52.15,35655.86167,ROTENONE,498_plate_2_C6,HC,72.8
145,plate_2,1235,1235_plate_2,C7,1,Int1,74.95,26969.52967,Initial,1235_plate_2_C7,HC,1.31
146,plate_2,1235,1235_plate_2,C7,2,Int1,73.42,26969.52967,Initial,1235_plate_2_C7,HC,7.82
147,plate_2,1235,1235_plate_2,C7,3,Int1,72.16,26969.52967,Initial,1235_plate_2_C7,HC,14.29
148,plate_2,1235,1235_plate_2,C7,4,Int2,72.14,26969.52967,OLIGOMYCIN,1235_plate_2_C7,HC,20.84
149,plate_2,1235,1235_plate_2,C7,5,Int2,71.66,26969.52967,OLIGOMYCIN,1235_plate_2_C7,HC,27.31
150,plate_2,1235,1235_plate_2,C7,6,Int2,71.73,26969.52967,OLIGOMYCIN,1235_plate_2_C7,HC,33.78
151,plate_2,1235,1235_plate_2,C7,7,Int3,105.33,26969.52967,FCCP,1235_plate_2_C7,HC,40.32
152,plate_2,1235,1235_plate_2,C7,8,Int3,108.7,26969.52967,FCCP,1235_plate_2_C7,HC,46.81
153,plate_2,1235,1235_plate_2,C7,9,Int3,112.88,26969.52967,FCCP,1235_plate_2_C7,HC,53.3
154,plate_2,1235,1235_plate_2,C7,10,Int4,26.7,26969.52967,ROTENONE,1235_plate_2_C7,HC,59.87
155,plate_2,1235,1235_plate_2,C7,11,Int4,26.25,26969.52967,ROTENONE,1235_plate_2_C7,HC,66.34
156,plate_2,1235,1235_plate_2,C7,12,Int4,26.39,26969.52967,ROTENONE,1235_plate_2_C7,HC,72.8
157,plate_2,498_galactose,498_galactose_plate_2,C8,1,Int1,143.51,40293.934,Initial,498_galactose_plate_2,PC2,1.31
